frame,i,x1,y1,x2,y2,x,y,angle,size
25, 15, 6, 187, 8, 188, -2, -1, -2.677945044588987, 2.23606797749979
26, 15, 3, 186, 6, 187, -3, -1, -2.819842099193151, 3.1622776601683795
28, 13, 2, 187, 3, 186, -1, 1, 2.356194490192345, 1.4142135623730951
40, 6, 37, 356, 38, 355, -1, 1, 2.356194490192345, 1.4142135623730951
74, 0, 1, 212, 5, 212, -4, 0, 3.141592653589793, 4.0
74, 1, 64, 359, 69, 361, -5, -2, -2.761086276477428, 5.385164807134504
74, 2, 60, 161, 58, 162, 2, -1, -0.4636476090008061, 2.23606797749979
74, 3, 35, 111, 34, 114, 1, -3, -1.2490457723982544, 3.1622776601683795
74, 4, 38, 200, 42, 201, -4, -1, -2.896613990462929, 4.123105625617661
74, 5, 17, 215, 19, 216, -2, -1, -2.677945044588987, 2.23606797749979
74, 6, 10, 75, 11, 77, -1, -2, -2.0344439357957027, 2.23606797749979
74, 7, 88, 229, 85, 234, 3, -5, -1.0303768265243125, 5.830951894845301
74, 8, 1, 139, 4, 141, -3, -2, -2.5535900500422257, 3.605551275463989
74, 9, 69, 227, 71, 228, -2, -1, -2.677945044588987, 2.23606797749979
74, 11, 18, 358, 20, 359, -2, -1, -2.677945044588987, 2.23606797749979
74, 12, 32, 176, 28, 176, 4, 0, 0.0, 4.0
75, 0, 71, 362, 68, 360, 3, 2, 0.5880026035475675, 3.605551275463989
75, 1, 52, 284, 56, 283, -4, 1, 2.896613990462929, 4.123105625617661
75, 3, 32, 116, 34, 115, -2, 1, 2.677945044588987, 2.23606797749979
75, 4, 46, 387, 45, 386, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 5, 54, 328, 52, 327, 2, 1, 0.4636476090008061, 2.23606797749979
75, 8, 87, 235, 87, 232, 0, 3, 1.5707963267948966, 3.0
75, 9, 70, 315, 65, 313, 5, 2, 0.3805063771123649, 5.385164807134504
75, 10, 32, 241, 31, 239, 1, 2, 1.1071487177940904, 2.23606797749979
75, 12, 22, 304, 25, 303, -3, 1, 2.819842099193151, 3.1622776601683795
75, 13, 55, 86, 53, 87, 2, -1, -0.4636476090008061, 2.23606797749979
75, 14, 8, 212, 4, 215, 4, -3, -0.6435011087932844, 5.0
75, 15, 71, 165, 72, 163, -1, 2, 2.0344439357957027, 2.23606797749979
75, 16, 43, 202, 39, 203, 4, -1, -0.24497866312686414, 4.123105625617661
75, 18, 32, 355, 35, 353, -3, 2, 2.5535900500422257, 3.605551275463989
75, 20, 2, 186, 7, 186, -5, 0, 3.141592653589793, 5.0
75, 21, 22, 398, 23, 397, -1, 1, 2.356194490192345, 1.4142135623730951
75, 22, 38, 287, 37, 286, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 23, 6, 266, 7, 264, -1, 2, 2.0344439357957027, 2.23606797749979
76, 0, 72, 360, 71, 362, 1, -2, -1.1071487177940904, 2.23606797749979
76, 8, 73, 317, 70, 315, 3, 2, 0.5880026035475675, 3.605551275463989
77, 4, 48, 384, 46, 386, 2, -2, -0.7853981633974483, 2.8284271247461903
77, 5, 36, 174, 34, 174, 2, 0, 0.0, 2.0
77, 12, 72, 162, 71, 165, 1, -3, -1.2490457723982544, 3.1622776601683795
78, 1, 13, 74, 11, 74, 2, 0, 0.0, 2.0
78, 6, 30, 240, 32, 239, -2, 1, 2.677945044588987, 2.23606797749979
78, 13, 7, 265, 5, 265, 2, 0, 0.0, 2.0
80, 4, 76, 313, 75, 314, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 11, 55, 284, 54, 285, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 14, 3, 188, 5, 189, -2, -1, -2.677945044588987, 2.23606797749979
80, 19, 23, 357, 22, 358, 1, -1, -0.7853981633974483, 1.4142135623730951
80, 20, 10, 365, 12, 365, -2, 0, 3.141592653589793, 2.0
80, 23, 86, 228, 83, 230, 3, -2, -0.5880026035475675, 3.605551275463989
80, 26, 25, 298, 23, 300, 2, -2, -0.7853981633974483, 2.8284271247461903
80, 28, 8, 327, 10, 327, -2, 0, 3.141592653589793, 2.0
81, 5, 49, 280, 47, 280, 2, 0, 0.0, 2.0
81, 11, 57, 283, 55, 284, 2, -1, -0.4636476090008061, 2.23606797749979
81, 23, 87, 227, 86, 228, 1, -1, -0.7853981633974483, 1.4142135623730951
81, 26, 27, 298, 25, 298, 2, 0, 0.0, 2.0
81, 28, 6, 327, 8, 327, -2, 0, 3.141592653589793, 2.0
82, 5, 51, 280, 49, 280, 2, 0, 0.0, 2.0
82, 8, 89, 231, 91, 230, -2, 1, 2.677945044588987, 2.23606797749979
82, 11, 58, 282, 57, 283, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 12, 27, 168, 26, 169, 1, -1, -0.7853981633974483, 1.4142135623730951
82, 15, 38, 116, 37, 115, 1, 1, 0.7853981633974483, 1.4142135623730951
82, 18, 7, 365, 9, 365, -2, 0, 3.141592653589793, 2.0
82, 24, 29, 299, 27, 298, 2, 1, 0.4636476090008061, 2.23606797749979
83, 2, 79, 304, 77, 304, 2, 0, 0.0, 2.0
83, 5, 53, 280, 51, 280, 2, 0, 0.0, 2.0
83, 11, 59, 281, 58, 282, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 12, 28, 167, 27, 168, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 16, 72, 164, 71, 165, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 25, 7, 325, 6, 326, 1, -1, -0.7853981633974483, 1.4142135623730951
83, 27, 65, 157, 64, 159, 1, -2, -1.1071487177940904, 2.23606797749979
84, 0, 8, 210, 7, 211, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 2, 81, 304, 79, 304, 2, 0, 0.0, 2.0
84, 5, 56, 281, 53, 280, 3, 1, 0.3217505543966422, 3.1622776601683795
84, 11, 61, 280, 59, 281, 2, -1, -0.4636476090008061, 2.23606797749979
84, 15, 39, 117, 38, 116, 1, 1, 0.7853981633974483, 1.4142135623730951
84, 16, 73, 163, 72, 164, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 17, 24, 356, 23, 357, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 19, 53, 382, 52, 383, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 20, 91, 226, 89, 227, 2, -1, -0.4636476090008061, 2.23606797749979
84, 23, 32, 296, 29, 298, 3, -2, -0.5880026035475675, 3.605551275463989
85, 0, 11, 211, 10, 212, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 1, 12, 403, 11, 404, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 3, 29, 299, 27, 298, 2, 1, 0.4636476090008061, 2.23606797749979
85, 4, 80, 307, 78, 306, 2, 1, 0.4636476090008061, 2.23606797749979
85, 6, 91, 227, 90, 228, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 7, 48, 199, 47, 200, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 9, 74, 314, 73, 315, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 11, 42, 352, 39, 353, 3, -1, -0.3217505543966422, 3.1622776601683795
85, 14, 76, 360, 75, 361, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 20, 21, 212, 20, 214, 1, -2, -1.1071487177940904, 2.23606797749979
85, 22, 34, 175, 33, 176, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 23, 78, 227, 77, 228, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 24, 41, 174, 40, 175, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 27, 73, 165, 72, 166, 1, -1, -0.7853981633974483, 1.4142135623730951
85, 32, 54, 207, 53, 208, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 0, 12, 209, 11, 211, 1, -2, -1.1071487177940904, 2.23606797749979
86, 1, 13, 402, 12, 403, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 3, 32, 299, 29, 299, 3, 0, 0.0, 3.0
86, 4, 82, 307, 80, 307, 2, 0, 0.0, 2.0
86, 6, 92, 226, 91, 227, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 7, 49, 198, 48, 199, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 11, 45, 352, 42, 352, 3, 0, 0.0, 3.0
86, 12, 36, 84, 35, 85, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 13, 29, 169, 28, 170, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 20, 22, 210, 21, 212, 1, -2, -1.1071487177940904, 2.23606797749979
86, 22, 35, 174, 34, 175, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 23, 79, 225, 78, 227, 1, -2, -1.1071487177940904, 2.23606797749979
86, 32, 56, 206, 54, 207, 2, -1, -0.4636476090008061, 2.23606797749979
87, 0, 13, 208, 12, 209, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 5, 60, 286, 58, 286, 2, 0, 0.0, 2.0
87, 6, 94, 224, 92, 226, 2, -2, -0.7853981633974483, 2.8284271247461903
87, 7, 50, 197, 49, 198, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 8, 41, 116, 40, 117, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 11, 48, 352, 45, 352, 3, 0, 0.0, 3.0
87, 13, 31, 168, 29, 169, 2, -1, -0.4636476090008061, 2.23606797749979
87, 16, 32, 144, 31, 145, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 20, 24, 209, 22, 210, 2, -1, -0.4636476090008061, 2.23606797749979
87, 22, 36, 173, 35, 174, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 23, 80, 224, 79, 225, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 25, 67, 159, 66, 160, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 32, 57, 205, 56, 206, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 4, 85, 307, 83, 307, 2, 0, 0.0, 2.0
88, 5, 62, 287, 60, 286, 2, 1, 0.4636476090008061, 2.23606797749979
88, 6, 95, 223, 94, 224, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 7, 51, 196, 50, 197, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 8, 42, 115, 41, 116, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 11, 52, 352, 48, 352, 4, 0, 0.0, 4.0
88, 13, 32, 167, 31, 168, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 16, 34, 144, 32, 144, 2, 0, 0.0, 2.0
88, 20, 27, 207, 24, 209, 3, -2, -0.5880026035475675, 3.605551275463989
88, 23, 81, 223, 80, 224, 1, -1, -0.7853981633974483, 1.4142135623730951
88, 27, 76, 164, 75, 165, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 0, 14, 205, 13, 207, 1, -2, -1.1071487177940904, 2.23606797749979
89, 4, 86, 306, 85, 307, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 5, 63, 288, 62, 287, 1, 1, 0.7853981633974483, 1.4142135623730951
89, 6, 96, 222, 95, 223, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 7, 52, 194, 51, 196, 1, -2, -1.1071487177940904, 2.23606797749979
89, 8, 43, 114, 42, 115, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 9, 78, 314, 76, 314, 2, 0, 0.0, 2.0
89, 11, 54, 352, 52, 352, 2, 0, 0.0, 2.0
89, 17, 18, 306, 17, 307, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 18, 32, 363, 30, 363, 2, 0, 0.0, 2.0
89, 20, 30, 206, 27, 207, 3, -1, -0.3217505543966422, 3.1622776601683795
89, 22, 38, 172, 37, 173, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 24, 43, 172, 42, 173, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 27, 77, 163, 76, 164, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 28, 74, 122, 73, 123, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 29, 49, 333, 48, 334, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 31, 55, 257, 53, 257, 2, 0, 0.0, 2.0
89, 32, 58, 203, 57, 204, 1, -1, -0.7853981633974483, 1.4142135623730951
90, 0, 15, 210, 13, 211, 2, -1, -0.4636476090008061, 2.23606797749979
