,Unnamed: 0,x1,y1,x,y,angle,size
161,161,292,187,10,61,1.3923858274438563,61.98386886924694
184,184,292,208,24,136,1.397373606520019,139.08630414242805
203,203,208,229,43,87,1.1117569801042109,97.0463806640928
207,207,292,229,-21,99,1.7798192696011612,101.202766760598
208,208,313,229,-35,137,1.8209207421021856,141.40014144264498
227,227,229,250,1,34,1.512040504079174,34.058772731852805
230,230,292,250,-63,6,3.0466409472470373,63.28506932918697
231,231,313,250,-93,153,2.116962890228685,179.0474797365213
232,232,334,250,-163,93,2.623107477779745,187.66459442313567
250,250,229,271,-19,90,1.7788524635859224,91.98369420718001
254,254,313,271,-94,137,2.172153728994584,166.14752480852673
255,255,334,271,-83,36,2.73234675839076,90.47098982546837
274,274,208,292,7,33,1.3397056595989996,34.928498393145965
275,275,229,292,-59,36,2.5814712694064004,69.6419413859206
279,279,313,292,-152,57,2.777066651182859,162.68988905276197
280,280,334,292,-21,29,2.181522291184105,36.61966684720111
287,287,481,292,-23,24,2.3349211041682842,33.24154027718932
298,298,187,313,-10,25,1.9853032013796823,27.313000567495326
299,299,208,313,5,60,1.4711276743037347,60.29925372672534
300,300,229,313,-69,85,2.2469536986661014,110.25878649794764
303,303,292,313,-49,49,2.3561944901923453,69.29646455628165
305,305,334,313,3,23,1.4464413322481349,24.186773244895647
306,306,355,313,30,23,0.6540827244143602,37.8021163428716
309,309,418,313,-3,9,1.8925468811915391,9.486832980505136
326,326,229,334,-111,49,2.725878778987646,121.33424908079334
329,329,292,334,4,60,1.5042281630190728,60.13318551349163
330,330,313,334,28,73,1.1926540114722952,78.54934754662193
331,331,334,334,72,51,0.6162969373960713,88.23264701911646
332,332,355,334,-1,66,1.5859466826696664,66.007575322837
336,336,439,334,0,6,1.5707963267948966,6.0
337,337,460,334,-3,19,1.7782925532300993,19.416487838947603
351,351,229,355,-50,60,2.2752903910371143,78.74642849044012
355,355,313,355,51,87,1.0405805540182669,100.84641788382969
356,356,334,355,51,21,0.4072558480748468,55.54277630799526
357,357,355,355,35,95,1.2085694490881256,101.59232254457028
362,362,460,355,11,18,1.0222469243443686,21.095023109728988
363,363,481,355,13,48,1.306307944245664,49.72926703662542
373,373,166,376,-98,5,3.0804444909404918,98.18350166906862
374,374,187,376,-115,29,2.8945690035385754,118.60016863394421
376,376,229,376,-52,4,3.064820762320015,52.153619241621186
382,382,355,376,5,40,1.4219063791853994,40.44749683231337
384,384,397,376,-4,2,2.677945044588987,4.47213595499958
391,391,544,376,-48,5,3.0378003131327502,48.25971404805462
395,395,628,376,3,1,0.3217505543966422,3.1622776601683795
401,401,250,397,-15,34,2.0106389096106327,37.576588456111864
406,406,355,397,16,73,1.3550301303878542,74.73285756613352
407,407,376,397,33,73,1.146234946430539,80.11242100947892
408,408,397,397,-9,10,2.3036114285814038,13.45362404707371
409,409,418,397,-18,13,2.4805494847391065,22.803508501982762
410,410,439,397,-3,2,2.5535900500422257,3.6055512754639887
413,413,502,397,17,27,1.0088747645380811,31.906112267087632
417,417,586,397,-29,5,2.9708574421145104,29.427877939124322
423,423,208,418,-10,6,2.5308666892005847,12.206555615733702
425,425,250,418,3,62,1.5224469401429936,62.07253821135398
430,430,355,418,0,10,1.6704649792860586,10.04987562112089
432,432,397,418,59,72,0.8843109581338411,93.08598175880188
433,433,418,418,11,-5,-0.4266274931268761,12.083045973594572
434,434,439,418,-5,9,2.158798930342464,10.816653826391967
437,437,502,418,0,20,1.6207547225168393,20.02498439450079
438,438,523,418,22,25,0.8491414759301353,33.301651610693426
440,440,565,418,-10,5,2.677945044588987,11.180339887498945
442,442,607,418,6,3,0.5191461142465229,8.06225774829855
444,444,145,439,-11,7,2.6135182051634334,13.892443989449804
446,446,187,439,-9,6,2.4805494847391065,11.401754250991381
447,447,208,439,-7,5,2.432966381462123,9.219544457292887
448,448,229,439,-12,6,2.677945044588987,13.41640786499874
449,449,250,439,0,48,1.5503909961083586,49.01020301937139
454,454,355,439,-12,30,1.979704155745822,32.69556544854363
455,455,376,439,28,25,0.711459125739508,38.28837943815329
456,456,397,439,35,1,0.028563657838759995,35.014282800023196
457,457,418,439,50,49,0.7752974968121265,70.00714249274857
458,458,439,439,17,26,0.9652516631899266,31.622776601683796
459,459,460,439,7,18,1.1999050379822342,19.313207915827967
462,462,523,439,3,16,1.3258176636680326,16.492422502470642
463,463,544,439,20,6,0.3366748193867272,21.18962010041709
465,465,586,439,7,18,1.1525719972156676,19.697715603592208
466,466,607,439,6,2,0.3217505543966422,6.324555320336759
467,467,628,439,11,10,0.7853981633974483,15.556349186104045
468,468,145,460,2,11,1.3258176636680326,12.369316876852979
469,469,166,460,-3,31,1.6991195544806914,31.256999216175572
473,473,250,460,3,30,1.4382447944982226,30.265491900843116
480,480,397,460,23,18,0.6640461628266846,29.206163733020468
481,481,418,460,21,30,0.960070362405688,36.61966684720111
482,482,439,460,56,50,0.7288547264526309,75.07329751649384
485,485,502,460,-10,2,2.8501358591119264,10.44030650891055
486,486,523,460,5,3,0.5404195002705842,5.830951894845301
487,487,544,460,-5,14,1.97568811307998,15.231546211727816
489,489,586,460,-3,6,2.0344439357957027,6.708203932499369
490,490,607,460,-20,24,2.2455372690184494,32.01562118716424
491,491,628,460,-9,18,2.0778948311872334,20.591260281974
