frame,i,x1,y1,x2,y2,x,y,angle,size
60, 4, 41, 116, 40, 117, 1, -1, -0.7853981633974483, 1.4142135623730951
74, 0, 21, 189, 23, 191, -2, -2, -2.356194490192345, 2.8284271247461903
74, 1, 11, 41, 14, 41, -3, 0, 3.141592653589793, 3.0
75, 0, 16, 59, 18, 58, -2, 1, 2.677945044588987, 2.23606797749979
75, 1, 37, 154, 34, 155, 3, -1, -0.3217505543966422, 3.1622776601683795
75, 2, 28, 165, 27, 164, 1, 1, 0.7853981633974483, 1.4142135623730951
75, 5, 37, 180, 35, 179, 2, 1, 0.4636476090008061, 2.23606797749979
75, 9, 24, 142, 27, 141, -3, 1, 2.819842099193151, 3.1622776601683795
75, 12, 10, 150, 12, 150, -2, 0, 3.141592653589793, 2.0
75, 13, 4, 182, 6, 181, -2, 1, 2.677945044588987, 2.23606797749979
75, 17, 5, 68, 7, 70, -2, -2, -2.356194490192345, 2.8284271247461903
75, 19, 1, 164, 3, 163, -2, 1, 2.677945044588987, 2.23606797749979
75, 20, 2, 94, 4, 94, -2, 0, 3.141592653589793, 2.0
75, 22, 13, 42, 15, 42, -2, 0, 3.141592653589793, 2.0
75, 23, 6, 150, 4, 151, 2, -1, -0.4636476090008061, 2.23606797749979
75, 24, 26, 101, 20, 101, 6, 0, 0.0, 6.0
75, 25, 10, 56, 11, 55, -1, 1, 2.356194490192345, 1.4142135623730951
77, 1, 34, 82, 33, 83, 1, -1, -0.7853981633974483, 1.4142135623730951
77, 8, 12, 107, 10, 107, 2, 0, 0.0, 2.0
78, 2, 22, 139, 24, 142, -2, -3, -2.158798930342464, 3.605551275463989
78, 3, 15, 120, 15, 122, 0, -2, -1.5707963267948966, 2.0
78, 4, 7, 181, 4, 180, 3, 1, 0.3217505543966422, 3.1622776601683795
82, 8, 14, 175, 13, 176, 1, -1, -0.7853981633974483, 1.4142135623730951
84, 6, 15, 177, 15, 175, 0, 2, 1.5707963267948966, 2.0
85, 8, 14, 150, 12, 150, 2, 0, 0.0, 2.0
85, 17, 16, 71, 14, 72, 2, -1, -0.4636476090008061, 2.23606797749979
85, 18, 29, 59, 28, 60, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 9, 30, 143, 28, 142, 2, 1, 0.4636476090008061, 2.23606797749979
86, 13, 19, 41, 18, 42, 1, -1, -0.7853981633974483, 1.4142135623730951
86, 14, 17, 70, 16, 71, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 2, 43, 112, 42, 113, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 3, 7, 103, 6, 104, 1, -1, -0.7853981633974483, 1.4142135623730951
87, 13, 21, 41, 19, 41, 2, 0, 0.0, 2.0
89, 3, 8, 101, 7, 102, 1, -1, -0.7853981633974483, 1.4142135623730951
89, 7, 15, 123, 16, 122, -1, 1, 2.356194490192345, 1.4142135623730951
89, 10, 20, 175, 19, 176, 1, -1, -0.7853981633974483, 1.4142135623730951
91, 10, 8, 200, 7, 201, 1, -1, -0.7853981633974483, 1.4142135623730951
92, 9, 17, 177, 16, 178, 1, -1, -0.7853981633974483, 1.4142135623730951
93, 2, 43, 154, 42, 155, 1, -1, -0.7853981633974483, 1.4142135623730951
93, 3, 12, 102, 11, 103, 1, -1, -0.7853981633974483, 1.4142135623730951
93, 11, 25, 142, 24, 143, 1, -1, -0.7853981633974483, 1.4142135623730951
95, 2, 47, 112, 46, 113, 1, -1, -0.7853981633974483, 1.4142135623730951
96, 0, 28, 58, 25, 58, 3, 0, 0.0, 3.0
98, 0, 31, 58, 29, 58, 2, 0, 0.0, 2.0
98, 15, 46, 177, 45, 178, 1, -1, -0.7853981633974483, 1.4142135623730951
99, 0, 33, 57, 31, 58, 2, -1, -0.4636476090008061, 2.23606797749979
99, 3, 15, 35, 14, 36, 1, -1, -0.7853981633974483, 1.4142135623730951
99, 13, 44, 76, 43, 77, 1, -1, -0.7853981633974483, 1.4142135623730951
100, 17, 6, 57, 5, 58, 1, -1, -0.7853981633974483, 1.4142135623730951
100, 18, 21, 196, 20, 198, 1, -2, -1.1071487177940904, 2.23606797749979
101, 8, 30, 147, 32, 147, -2, 0, 3.141592653589793, 2.0
101, 13, 27, 178, 24, 178, 3, 0, 0.0, 3.0
103, 1, 48, 106, 47, 108, 1, -2, -1.1071487177940904, 2.23606797749979
103, 3, 47, 156, 46, 157, 1, -1, -0.7853981633974483, 1.4142135623730951
103, 7, 17, 151, 16, 152, 1, -1, -0.7853981633974483, 1.4142135623730951
103, 9, 15, 199, 13, 200, 2, -1, -0.4636476090008061, 2.23606797749979
103, 12, 44, 76, 43, 77, 1, -1, -0.7853981633974483, 1.4142135623730951
103, 13, 31, 95, 30, 96, 1, -1, -0.7853981633974483, 1.4142135623730951
103, 14, 14, 151, 13, 152, 1, -1, -0.7853981633974483, 1.4142135623730951
103, 17, 22, 198, 22, 196, 0, 2, 1.5707963267948966, 2.0
104, 0, 13, 100, 12, 101, 1, -1, -0.7853981633974483, 1.4142135623730951
104, 1, 48, 104, 48, 106, 0, -2, -1.5707963267948966, 2.0
104, 4, 28, 56, 27, 57, 1, -1, -0.7853981633974483, 1.4142135623730951
104, 7, 18, 150, 17, 151, 1, -1, -0.7853981633974483, 1.4142135623730951
104, 12, 45, 75, 44, 76, 1, -1, -0.7853981633974483, 1.4142135623730951
104, 15, 8, 182, 7, 183, 1, -1, -0.7853981633974483, 1.4142135623730951
105, 14, 43, 60, 42, 61, 1, -1, -0.7853981633974483, 1.4142135623730951
106, 1, 15, 101, 14, 102, 1, -1, -0.7853981633974483, 1.4142135623730951
106, 7, 18, 151, 17, 152, 1, -1, -0.7853981633974483, 1.4142135623730951
106, 12, 9, 136, 8, 137, 1, -1, -0.7853981633974483, 1.4142135623730951
106, 14, 44, 59, 43, 60, 1, -1, -0.7853981633974483, 1.4142135623730951
107, 0, 52, 157, 50, 157, 2, 0, 0.0, 2.0
107, 3, 50, 107, 49, 108, 1, -1, -0.7853981633974483, 1.4142135623730951
107, 7, 19, 150, 18, 151, 1, -1, -0.7853981633974483, 1.4142135623730951
107, 11, 25, 179, 24, 180, 1, -1, -0.7853981633974483, 1.4142135623730951
107, 12, 10, 135, 9, 136, 1, -1, -0.7853981633974483, 1.4142135623730951
107, 13, 6, 87, 5, 88, 1, -1, -0.7853981633974483, 1.4142135623730951
